AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
72,0.1953333333,1870,'3 3BR','1960-1979',0
24,0.2181613895,752,'2 2BR','1940-1959',0
32,0.532,752,'2 2BR','1960-1979',12000
40,0.0920366972,1107,'1 1BR','1960-1979',29000
44,0.1844927777,1313,'2 2BR','1940-1959',59000
41,0.32975,1313,'2 2BR','1940-1959',40000
51,0.1171823204,1006,'3 3BR','1940-1959',72400
56,0.1598755832,820,'2 2BR','-5',0
51,0.2569411765,788,'2 2BR','1960-1979',34000
75,0.702939759,966,'1 1BR','1940-1959',0
-9,-9.0,798,'3 3BR','-5',-9
47,0.28941176469999996,847,'2 2BR','1960-1979',17000
57,0.124,1074,'3 3BR','-5',30000
39,0.13257142859999999,1074,'3 3BR','1940-1959',42000
17,2070.0,1074,'3 3BR','-5',0
46,0.4632,1074,'3 3BR','-5',15000
50,1.433,1625,'3 3BR','-5',12000
53,0.1449141591,1625,'3 3BR','1940-1959',123000
63,0.1869095242,965,'3 3BR','1960-1979',0
39,0.23260273969999998,965,'3 3BR','1960-1979',58000
47,0.3516068053,790,'2 2BR','1960-1979',20600
-9,-9.0,1118,'3 3BR','1940-1959',-9
44,0.1715,998,'2 2BR','1960-1979',48000
48,0.2285795455,1380,'3 3BR','1940-1959',70400
33,0.3830940989,1420,'4 4BR+','1960-1979',36640
-9,-9.0,914,'2 2BR','1960-1979',-9
49,0.6125675676,1095,'3 3BR','1960-1979',29600
26,1.1314285714,868,'2 2BR','1940-1959',7000
39,0.17325,1147,'3 3BR','1960-1979',64000
54,0.192,531,'1 1BR','-5',25000
68,0.1377777778,1510,'3 3BR','1940-1959',0
50,0.1787527643,1510,'3 3BR','1940-1959',101000
79,1.094,928,'2 2BR','1960-1979',0
29,0.9056470588,928,'2 2BR','-5',17000
60,0.3393,1034,'3 3BR','1960-1979',40000
49,0.1762574512,1042,'3 3BR','1960-1979',7000
30,0.0436,966,'1 1BR','1940-1959',60000
44,0.1465617978,966,'1 1BR','1960-1979',89000
92,1.780173913,966,'1 1BR','1960-1979',0
89,0.0715102041,969,'3 3BR','1940-1959',0
45,0.11837237980000001,1147,'3 3BR','-5',0
52,0.41136585369999995,2080,'4 4BR+','1960-1979',32000
35,0.2765176471,1725,'3 3BR','1960-1979',121000
59,0.1394117647,1420,'4 4BR+','1960-1979',20400
57,0.2058212058,1633,'4 4BR+','1960-1979',48100
51,1.518,888,'2 2BR','1940-1959',0
40,0.0849642857,1261,'3 3BR','1960-1979',112000
45,0.4835032993,972,'1 1BR','-5',10000
57,0.2972727273,577,'1 1BR','-5',22000
57,0.2987421384,577,'1 1BR','-5',2400
52,0.0770706006,2293,'4 4BR+','1960-1979',186600
40,0.1008912883,2055,'3 3BR','-5',439364
-9,-9.0,578,'1 1BR','1960-1979',-9
28,0.1612648221,1045,'1 1BR','1960-1979',0
74,0.09599265130000001,1045,'1 1BR','1960-1979',20127
61,0.0992408759,1121,'3 3BR','1960-1979',137000
43,0.1106970128,793,'2 2BR','1960-1979',137000
45,0.054342076399999995,1232,'4 4BR+','1960-1979',155000
76,0.3802973978,1232,'4 4BR+','1960-1979',0
55,0.7563291139,741,'2 2BR','-5',0
57,0.0229756098,741,'2 2BR','1940-1959',82000
41,0.0978916256,1889,'3 3BR','1960-1979',99000
39,0.32652631579999997,1889,'3 3BR','1960-1979',110000
61,0.0819,679,'1 1BR','1960-1979',80000
69,0.2641984775,1229,'3 3BR','1940-1959',21183
22,0.3768421053,1261,'3 3BR','1940-1959',18500
67,2.0774015204,1490,'3 3BR','-5',0
-9,-9.0,577,'1 1BR','-5',-9
24,0.4225352113000001,694,'2 2BR','-5',17895
47,0.1591384615,1225,'2 2BR','-5',50000
33,0.1261840491,1771,'4 4BR+','1960-1979',163000
24,0.2974285714,897,'4 4BR+','1960-1979',42000
82,0.08663724619999999,965,'3 3BR','1960-1979',0
76,0.088994709,965,'3 3BR','1940-1959',37000
62,0.0992727273,741,'2 2BR','-5',33000
79,0.0815620366,741,'2 2BR','-5',0
24,2.5974,2392,'4 4BR+','1960-1979',20000
45,0.030972972999999997,785,'2 2BR','1940-1959',14000
67,0.17796064399999995,1225,'4 4BR+','1960-1979',30000
35,0.9059999999999999,1317,'2 2BR','1960-1979',18000
31,0.19890410960000002,1317,'2 2BR','1960-1979',73000
42,0.14508,1317,'2 2BR','1960-1979',100000
46,19.273972603,775,'1 1BR','1960-1979',0
32,0.342,775,'1 1BR','1960-1979',32000
36,0.6544,775,'1 1BR','1960-1979',15000
38,0.32228571429999997,834,'2 2BR','1940-1959',28000
36,0.36384,834,'2 2BR','1940-1959',25000
59,0.0810714886,1816,'4 4BR+','1960-1979',0
42,0.1260858215,1510,'3 3BR','-5',439364
62,0.4452413793,2088,'4 4BR+','1960-1979',58000
58,0.6448571429,1510,'3 3BR','1940-1959',42000
53,0.417721519,888,'2 2BR','-5',30000
48,0.27473715239999996,888,'2 2BR','-5',1600
72,0.0999535963,893,'0 Studio','-5',85000
53,0.2921142857,966,'1 1BR','1940-1959',0
65,0.2982857143,829,'3 3BR','1960-1979',3000
67,0.0387234043,497,'1 1BR','1960-1979',111500
25,0.1444201313,497,'1 1BR','1960-1979',53000
39,0.1850922509,829,'3 3BR','1960-1979',34000
71,0.0408716576,1870,'3 3BR','1960-1979',0
28,0.29413333329999997,942,'2 2BR','1960-1979',45000
77,0.1315123251,1140,'3 3BR','1960-1979',0
54,0.3525714286,578,'1 1BR','1960-1979',0
63,0.3468131868,1242,'3 3BR','-5',80000
77,0.3777188014,2034,'4 4BR+','-5',107000
27,0.62025,1037,'3 3BR','1940-1959',16000
34,0.267,914,'2 2BR','-5',40000
42,0.4029,1429,'4 4BR+','1960-1979',40000
87,0.0811237137,1429,'4 4BR+','-5',0
59,0.214125,610,'0 Studio','1940-1959',0
58,0.4684615385,834,'2 2BR','1940-1959',0
42,0.18875843120000002,1512,'3 3BR','-5',120000
45,0.2032,1512,'3 3BR','-5',120000
84,0.2772727273,1513,'3 3BR','1940-1959',0
46,0.6459,1512,'3 3BR','1940-1959',40000
57,0.1065,798,'3 3BR','1980-1989',24000
31,0.2487272727,798,'3 3BR','1960-1979',44000
27,0.11234285710000001,1045,'1 1BR','1960-1979',105000
-9,-9.0,733,'2 2BR','1960-1979',-9
24,0.2723265306,676,'2 2BR','1940-1959',24500
45,0.1736756757,906,'2 2BR','1960-1979',74000
-9,-9.0,906,'2 2BR','1980-1989',-9
36,0.2690526316,1075,'2 2BR','-5',38000
42,0.3423,1075,'2 2BR','-5',175000
-9,-9.0,1225,'2 2BR','1940-1959',-9
70,1.9145454544999998,1625,'3 3BR','1940-1959',0
66,0.07265625,1147,'3 3BR','1940-1959',41200
27,0.5851764706,972,'1 1BR','-5',17000
28,0.0062337662,972,'1 1BR','1960-1979',77000
-9,-9.0,972,'1 1BR','-5',-9
55,0.17426865670000002,1234,'4 4BR+','1960-1979',134000
57,0.43572192509999996,1058,'3 3BR','-5',32400
80,0.5976470588,1058,'3 3BR','1960-1979',0
27,0.2997473684,1789,'4 4BR+','1960-1979',95000
-9,-9.0,574,'1 1BR','1960-1979',-9
56,3.5160349854,691,'1 1BR','1940-1959',0
33,0.1102954342,691,'1 1BR','-5',50265
76,0.5275,837,'2 2BR','-5',0
66,5.6713375796,1075,'2 2BR','1940-1959',0
73,2.4405633803,1322,'3 3BR','1960-1979',0
36,0.2598666667,1322,'3 3BR','1960-1979',65000
37,0.24,893,'0 Studio','-5',20000
60,0.39259259259999996,773,'3 3BR','1960-1979',0
45,726.0,1251,'4 4BR+','-5',0
55,0.10969696970000001,1074,'3 3BR','1980-1989',98000
24,0.34584000000000004,1885,'3 3BR','1960-1979',100000
81,0.4125,1322,'3 3BR','1960-1979',0
54,0.3654857143,1322,'3 3BR','-5',16000
34,1.3157570531,995,'4 4BR+','1960-1979',45000
81,0.2158030254,998,'2 2BR','1960-1979',0
44,0.0918315789,775,'1 1BR','1960-1979',80000
47,0.2742,775,'1 1BR','1960-1979',35000
62,0.09793839439999999,1380,'3 3BR','1960-1979',160000
59,0.437625,998,'2 2BR','1940-1959',32000
43,0.0954,998,'2 2BR','1960-1979',60000
77,0.075,1190,'3 3BR','1960-1979',57400
47,0.5797333333,1420,'4 4BR+','1960-1979',45000
34,0.1762758621,1328,'4 4BR+','1940-1959',116000
30,0.2508,763,'1 1BR','1960-1979',30000
30,0.28800000000000003,928,'2 2BR','1960-1979',25000
30,0.1637333333,763,'1 1BR','1960-1979',45000
29,0.3765,750,'1 1BR','1940-1959',24000
65,0.0,637,'1 1BR','1960-1979',0
43,0.3977142857,1187,'2 2BR','1940-1959',28000
74,0.4961143923,531,'1 1BR','-5',1400
-9,-9.0,531,'1 1BR','1960-1979',-9
72,0.6240266963000001,639,'2 2BR','1960-1979',0
53,0.2613636364,1147,'3 3BR','-5',90000
52,12.28,1147,'3 3BR','1960-1979',900
-9,-9.0,750,'1 1BR','1960-1979',-9
25,0.7258883249,834,'2 2BR','1940-1959',7776
24,0.3048,1034,'3 3BR','1940-1959',25000
70,0.2523297491,1364,'3 3BR','1960-1979',0
42,0.11955,1364,'3 3BR','1960-1979',60000
35,0.2715440074,1190,'3 3BR','1960-1979',53000
41,0.44333333329999997,972,'1 1BR','1960-1979',18000
25,0.18675,862,'3 3BR','-5',64000
27,4.5581395349000005,862,'3 3BR','-5',0
81,0.1506666667,1870,'3 3BR','1960-1979',0
33,0.12281910730000001,2293,'4 4BR+','1960-1979',119000
58,0.1668,703,'2 2BR','1940-1959',34286
37,0.18336842109999998,1187,'2 2BR','1940-1959',54000
60,0.46032,1045,'1 1BR','1940-1959',25000
64,0.2283287671,983,'3 3BR','1980-1989',60000
67,0.42,491,'0 Studio','-5',0
23,0.2798709677,763,'1 1BR','1960-1979',31000
51,0.1803314917,980,'3 3BR','1960-1979',90000
79,2.1870503597,733,'2 2BR','1940-1959',0
41,0.28370860929999997,980,'3 3BR','1940-1959',30200
62,0.0706666667,1039,'4 4BR+','1960-1979',195000
43,0.1872857143,1889,'3 3BR','1960-1979',72000
29,1.061877551,1889,'3 3BR','1940-1959',45500
34,0.2144972908,1889,'3 3BR','1940-1959',164000
69,0.7733333333,691,'1 1BR','-5',0
28,0.20706382980000002,763,'1 1BR','1960-1979',47000
31,0.5076411382,1786,'4 4BR+','1940-1959',46000
53,0.0201170609,1472,'4 4BR+','-5',450364
26,0.3137142857,694,'2 2BR','-5',35000
82,0.3469447536,1771,'4 4BR+','1940-1959',0
32,0.2072,1625,'3 3BR','1940-1959',165000
21,0.684,678,'2 2BR','1940-1959',12000
-9,-9.0,897,'4 4BR+','-5',-9
55,0.55575,874,'4 4BR+','1960-1979',32000
26,0.2726896552,594,'1 1BR','1940-1959',29000
32,0.8912,1183,'2 2BR','-5',30000
51,0.3583902439,1725,'3 3BR','1940-1959',82000
32,0.30357142859999997,1725,'3 3BR','1960-1979',84000
31,0.2184,2000,'4 4BR+','1960-1979',130000
29,0.6378947368,1075,'2 2BR','-5',19000
-9,-9.0,1075,'2 2BR','1960-1979',-9
22,1.4809411765,1317,'2 2BR','1960-1979',8500
46,2.8434504792000004,1204,'3 3BR','1940-1959',4800
38,0.37151999999999996,834,'2 2BR','-5',25000
31,0.24946938780000005,1816,'4 4BR+','1960-1979',144000
64,0.0898056801,1816,'4 4BR+','1960-1979',40000
47,0.2664,1510,'3 3BR','1960-1979',55000
49,1.2543830632,1179,'4 4BR+','1960-1979',0
27,0.11072727269999999,1031,'3 3BR','-5',22000
33,0.3392138229,966,'1 1BR','-5',230000
71,324.0,966,'1 1BR','-5',1
-9,-9.0,709,'1 1BR','1940-1959',-9
42,0.2105882353,1251,'4 4BR+','1940-1959',15000
30,0.28114285710000003,709,'1 1BR','1960-1979',35000
-9,-9.0,497,'1 1BR','-5',-9
37,0.19008,497,'1 1BR','1960-1979',25000
74,0.6386938776,1870,'3 3BR','1960-1979',0
63,0.83125,853,'4 4BR+','-5',0
77,0.5548290029999999,897,'4 4BR+','-5',0
68,0.449375,1266,'4 4BR+','1940-1959',0
-9,-9.0,784,'1 1BR','1940-1959',-9
80,1.5111111111000002,1075,'2 2BR','1960-1979',0
25,0.1984918033,1037,'3 3BR','1960-1979',11000
77,0.5808,669,'1 1BR','1960-1979',0
69,1.2984,1242,'3 3BR','1940-1959',0
62,0.031125,1791,'4 4BR+','-5',12000
52,0.12948953970000002,1242,'3 3BR','-5',209000
55,0.5148814828,989,'4 4BR+','1960-1979',23000
43,0.2210526316,669,'1 1BR','1960-1979',30400
19,0.7755555556,805,'2 2BR','1960-1979',10800
76,0.1219461698,1328,'4 4BR+','1940-1959',0
23,-1.0,1095,'3 3BR','-5',0
27,0.26,677,'1 1BR','1940-1959',30000
39,0.1509124767,834,'2 2BR','1960-1979',80000
89,0.5409331333,1175,'3 3BR','1960-1979',0
25,0.0790455354,1175,'3 3BR','-5',50000
45,0.2365714286,834,'2 2BR','1940-1959',12000
45,0.2848504983,1512,'3 3BR','-5',44000
55,0.1013493976,1512,'3 3BR','1940-1959',83000
22,0.1678923195,1675,'4 4BR+','-5',63001
47,0.25165714289999996,2300,'4 4BR+','1940-1959',200000
-9,-9.0,1537,'3 3BR','-5',-9
25,0.2694773519,1537,'3 3BR','1960-1979',57400
35,0.2397818182,1187,'2 2BR','1960-1979',55000
24,0.41475,579,'1 1BR','-5',16000
34,0.3225385935,733,'2 2BR','-5',18300
70,0.049126853399999997,805,'2 2BR','1960-1979',65000
54,1.6923076923,1084,'2 2BR','-5',5850
45,0.0509032258,972,'1 1BR','1960-1979',62000
49,0.5710000000000001,676,'2 2BR','-5',12000
48,0.3030025736,1100,'3 3BR','1940-1959',165000
68,0.0631004934,1100,'3 3BR','2000-2009',11100
65,0.1140093675,787,'3 3BR','1960-1979',29250
20,0.3339310345,1183,'2 2BR','1960-1979',20000
44,0.5217142857,1183,'2 2BR','-5',42000
31,0.33996,893,'0 Studio','1960-1979',0
53,0.18456,1625,'3 3BR','1960-1979',115000
59,0.1531801532,1147,'3 3BR','1960-1979',80000
74,0.191,1749,'4 4BR+','1960-1979',0
49,0.5417142857,921,'3 3BR','1960-1979',0
36,0.7777540106999999,1058,'3 3BR','1960-1979',29000
55,0.1943571429,1234,'4 4BR+','1960-1979',112000
50,0.34027624310000004,1058,'3 3BR','1940-1959',72000
76,0.47548993289999997,746,'2 2BR','-5',0
56,0.16724470130000002,574,'1 1BR','1940-1959',31140
21,0.5016,837,'2 2BR','-5',15000
41,0.4448,1031,'3 3BR','-5',15000
39,0.23907692309999998,1075,'2 2BR','1940-1959',52000
30,0.27112219449999997,1075,'2 2BR','1960-1979',60000
61,0.780952381,1322,'3 3BR','-5',15300
-9,-9.0,640,'2 2BR','-5',-9
21,0.2450892857,506,'1 1BR','1960-1979',0
81,0.1070753366,752,'2 2BR','1960-1979',0
28,0.394875,1075,'2 2BR','-5',32000
33,0.2062020597,1075,'2 2BR','-5',70009
58,0.3668275862,965,'3 3BR','1940-1959',58000
69,0.4248496994,965,'3 3BR','1960-1979',0
69,0.396,830,'1 1BR','1960-1979',0
36,0.1863243243,1204,'3 3BR','1960-1979',54000
84,3.6975425331,929,'2 2BR','1940-1959',0
82,0.1832,681,'2 2BR','1940-1959',0
57,0.4368,1380,'3 3BR','1960-1979',60000
73,0.5474380165,998,'2 2BR','1960-1979',0
50,0.1385753425,817,'2 2BR','1960-1979',73000
34,0.1642285714,1095,'3 3BR','1940-1959',35000
38,0.2851338053,1328,'4 4BR+','1960-1979',63000
36,0.17122285710000001,868,'2 2BR','1940-1959',175000
26,1.0,733,'2 2BR','1960-1979',4800
-9,-9.0,834,'2 2BR','1940-1959',-9
63,0.2343793911,1045,'1 1BR','1960-1979',34000
46,0.1224,966,'1 1BR','-5',45000
-9,-9.0,639,'2 2BR','-5',-9
50,0.1283883495,798,'3 3BR','1960-1979',96000
54,0.2514059406,798,'3 3BR','-5',10000
86,0.265,1313,'2 2BR','1940-1959',0
26,0.289352316,969,'3 3BR','1960-1979',14000
45,0.071559633,1624,'4 4BR+','1940-1959',43600
-9,-9.0,834,'2 2BR','1960-1979',-9
61,0.1504,862,'3 3BR','1940-1959',60000
31,0.07032000000000001,862,'3 3BR','1940-1959',50000
50,0.2494954128,1510,'3 3BR','1940-1959',74000
39,0.48866666670000003,942,'2 2BR','1960-1979',12000
85,0.3185714286,784,'1 1BR','1960-1979',0
40,0.4396,1190,'3 3BR','1960-1979',30000
19,0.2909090909,817,'2 2BR','1940-1959',33000
50,0.2170714286,1084,'2 2BR','1980-1989',56000
-9,-9.0,847,'2 2BR','1960-1979',-9
45,0.2793846154,1251,'4 4BR+','1960-1979',78000
73,0.1011,2498,'4 4BR+','1960-1979',65000
39,0.3631428571,2055,'3 3BR','1960-1979',60000
-9,-9.0,703,'2 2BR','-5',-9
72,0.1119100164,916,'3 3BR','1940-1959',0
45,-1.0,1215,'2 2BR','1960-1979',0
32,0.1219302949,1055,'1 1BR','-5',9600
67,0.6742857143000001,904,'0 Studio','1960-1979',0
54,0.1101428571,1055,'1 1BR','-5',55000
76,0.2893294809,990,'1 1BR','1960-1979',0
24,0.0700540541,1132,'2 2BR','-5',37000
70,0.516,983,'3 3BR','1960-1979',0
59,0.40700000000000003,678,'2 2BR','1940-1959',12000
39,0.7101923077,1147,'4 4BR+','1940-1959',0
50,0.1965652174,1564,'4 4BR+','-5',92000
25,0.6509999999999999,1322,'3 3BR','-5',20000
22,0.6627522936,928,'2 2BR','1960-1979',10900
-9,-9.0,601,'1 1BR','1940-1959',-9
71,0.1332492114,980,'3 3BR','1940-1959',9600
48,0.0706329114,594,'1 1BR','1960-1979',79000
74,0.2623794212,1889,'3 3BR','1960-1979',0
54,0.3646285714,2068,'4 4BR+','1960-1979',140000
61,0.0798,2068,'4 4BR+','1960-1979',60000
36,0.6448421053,928,'2 2BR','1940-1959',19000
42,0.18885542170000005,1229,'3 3BR','1960-1979',66000
50,0.12123809519999999,1210,'2 2BR','-5',126000
60,0.1618804781,1242,'3 3BR','1940-1959',125500
-9,-9.0,995,'3 3BR','-5',-9
44,0.1347567568,815,'1 1BR','1960-1979',74000
72,3.4946539111000003,1367,'4 4BR+','1960-1979',0
54,0.1568,1168,'3 3BR','1960-1979',30000
57,0.2617021277,862,'3 3BR','-5',47000
82,0.1827721222,1225,'2 2BR','-5',26000
43,0.3302431199,1625,'3 3BR','-5',40000
54,0.1519711191,1771,'4 4BR+','1960-1979',138500
-9,-9.0,983,'3 3BR','1940-1959',-9
-9,-9.0,868,'3 3BR','-5',-9
72,0.301512605,921,'3 3BR','1960-1979',1500
41,0.53875,921,'3 3BR','1960-1979',48000
58,0.0610876133,957,'3 3BR','-5',66200
77,4.1790510295,716,'2 2BR','1940-1959',0
-9,-9.0,846,'3 3BR','-5',-9
27,0.2912307692,741,'2 2BR','1960-1979',26000
30,1.1016393443,1183,'2 2BR','1940-1959',12000
34,0.2833333333,1045,'1 1BR','1960-1979',36000
57,0.675625,1045,'1 1BR','1960-1979',0
34,0.4364592463000001,1187,'2 2BR','-5',57000
31,0.7722,1322,'3 3BR','-5',20000
85,0.3097435897,1132,'4 4BR+','-5',0
76,0.17801104969999998,878,'4 4BR+','1960-1979',0
32,0.294,1885,'3 3BR','1940-1959',60000
31,0.3786,687,'2 2BR','1940-1959',20000
-9,-9.0,497,'1 1BR','1960-1979',-9
-9,-9.0,497,'1 1BR','-5',-9
-9,-9.0,929,'2 2BR','1940-1959',-9
57,-1.0,1510,'3 3BR','1940-1959',0
40,0.4594285714,1510,'3 3BR','1940-1959',49000
27,0.44048000000000004,1045,'1 1BR','1960-1979',0
62,0.2805882353,1045,'1 1BR','1940-1959',0
51,0.10121739130000001,1031,'3 3BR','-5',115000
41,0.6912,1031,'3 3BR','-5',15000
30,0.26477142859999997,966,'1 1BR','-5',120000
43,0.1712,847,'2 2BR','1960-1979',60000
34,0.1654588235,1251,'4 4BR+','1960-1979',85000
57,0.17175,1364,'3 3BR','1940-1959',96000
-9,-9.0,1562,'4 4BR+','1960-1979',-9
-9,-9.0,903,'3 3BR','-5',-9
-9,-9.0,640,'2 2BR','1940-1959',-9
31,0.19234285710000001,640,'2 2BR','1960-1979',35000
26,0.282,640,'2 2BR','1960-1979',28000
56,0.11895145630000001,1870,'3 3BR','1960-1979',103000
56,0.7008,1132,'1 1BR','1960-1979',20000
61,0.0696,798,'3 3BR','1940-1959',55000
60,0.6158280922,1168,'3 3BR','1960-1979',15000
60,0.06134328360000001,1266,'4 4BR+','1960-1979',134000
66,0.3575,1466,'4 4BR+','1960-1979',12000
32,0.8412,1075,'2 2BR','-5',15000
63,0.15604159199999998,834,'2 2BR','1960-1979',41000
52,0.2581714286,834,'2 2BR','1960-1979',35000
-9,-9.0,916,'3 3BR','1940-1959',-9
46,0.09505,980,'4 4BR+','-5',240000
58,0.1369989003,1242,'3 3BR','1960-1979',54000
89,0.2452389913,898,'2 2BR','1960-1979',0
33,0.254,1270,'3 3BR','1960-1979',18000
52,0.36200000000000004,898,'2 2BR','1960-1979',30000
39,0.07467906980000001,601,'1 1BR','1960-1979',190000
21,0.2234117647,691,'2 2BR','1960-1979',34000
69,0.1263,1242,'3 3BR','1940-1959',4000
25,0.3798139535,1187,'2 2BR','1960-1979',43000
39,0.2118787879,1328,'4 4BR+','1940-1959',99000
47,0.2447142857,1328,'4 4BR+','-5',140000
-9,-9.0,693,'1 1BR','1990-1999',-9
56,0.1930909091,834,'2 2BR','1960-1979',55000
53,0.3706521739,1175,'3 3BR','1940-1959',35000
77,0.214,1512,'3 3BR','1960-1979',0
39,0.2591612903,1675,'4 4BR+','-5',62000
47,0.19700425530000001,1676,'4 4BR+','1960-1979',117500
35,0.0722769231,1675,'4 4BR+','-5',130000
36,0.1324408163,1512,'3 3BR','1960-1979',245000
-9,-9.0,846,'3 3BR','1960-1979',-9
34,1.7136,655,'2 2BR','1960-1979',5000
57,0.4159245283,1537,'3 3BR','1940-1959',53000
14,0.2293975904,960,'3 3BR','1940-1959',49800
26,0.112704,960,'3 3BR','1940-1959',125000
89,0.1928071928,494,'1 1BR','1960-1979',0
-9,-9.0,733,'2 2BR','1960-1979',-9
38,0.0220952381,733,'2 2BR','1960-1979',48000
49,0.3912857143,805,'2 2BR','1960-1979',22000
35,0.6444258172999999,1187,'2 2BR','1960-1979',17895
47,0.0148947355,868,'3 3BR','-5',439364
36,0.1127671233,1456,'4 4BR+','1960-1979',73000
54,0.327,893,'0 Studio','-5',40000
40,0.4491891892,966,'1 1BR','1940-1959',74000
80,0.18015424160000001,2055,'3 3BR','1940-1959',0
59,0.2592,904,'0 Studio','1940-1959',40000
33,0.2501333333,904,'0 Studio','1960-1979',45000
-9,-9.0,499,'0 Studio','-5',-9
22,0.879,691,'2 2BR','1960-1979',8000
80,0.0898285714,801,'3 3BR','1960-1979',0
50,0.1622857143,1058,'3 3BR','-5',42000
39,0.1954117647,963,'3 3BR','1960-1979',102000
-9,-9.0,845,'2 2BR','-5',-9
54,0.3586285714,898,'2 2BR','1960-1979',35000
52,0.12368316830000001,898,'2 2BR','1960-1979',101000
53,0.13685258960000002,1889,'3 3BR','1960-1979',100400
-9,-9.0,1889,'3 3BR','1960-1979',-9
46,0.06758823530000001,1031,'3 3BR','1960-1979',68000
45,-1.0,1031,'3 3BR','-5',0
21,0.2874,807,'3 3BR','1940-1959',12000
-9,-9.0,640,'2 2BR','-5',-9
37,0.228,846,'3 3BR','1940-1959',22000
20,0.7071219512000001,655,'2 2BR','1960-1979',10000
32,0.21190909089999999,847,'2 2BR','1960-1979',44000
72,0.1463414634,874,'4 4BR+','1960-1979',0
39,0.64536,1625,'3 3BR','-5',50000
41,0.26824000000000003,1625,'3 3BR','1960-1979',45000
42,0.2745,761,'1 1BR','-5',24000
57,0.1632328767,1322,'3 3BR','1940-1959',146000
92,0.8541176470999999,806,'2 2BR','1960-1979',0
37,0.3034455446,965,'3 3BR','1960-1979',50000
78,0.2441468683,1147,'4 4BR+','-5',2750
37,0.3134165721,983,'3 3BR','-5',88000
20,1.0658823529,678,'2 2BR','-5',10000
37,0.020129095700000002,1204,'3 3BR','1960-1979',439364
51,0.3718604651,1234,'4 4BR+','1980-1989',86000
67,0.0846808511,1058,'3 3BR','-5',0
34,0.3679880329,622,'2 2BR','1940-1959',10000
39,0.8775,637,'1 1BR','-5',0
22,1.4410558944,808,'3 3BR','1940-1959',10001
87,0.6461538461999999,830,'1 1BR','1960-1979',0
35,0.1608,1380,'3 3BR','1960-1979',85000
-9,-9.0,817,'2 2BR','1960-1979',-9
56,0.1515669516,914,'2 2BR','1960-1979',115000
62,0.2114255206,1095,'3 3BR','1960-1979',0
32,0.2616,686,'1 1BR','-5',40000
42,0.21221052629999998,868,'2 2BR','-5',38000
22,0.65,868,'2 2BR','1960-1979',9600
43,35204.0,1816,'4 4BR+','1960-1979',2
56,0.21359440559999998,1510,'3 3BR','1940-1959',212500
19,0.19368,682,'2 2BR','-5',50000
41,0.1950857143,682,'2 2BR','1960-1979',35000
71,0.1428,1229,'3 3BR','1940-1959',12000
44,0.106,1034,'3 3BR','1960-1979',66000
57,0.26822399999999996,1537,'3 3BR','1960-1979',120000
33,0.4506666667,1564,'4 4BR+','-5',72000
68,0.9401820545999999,1322,'3 3BR','-5',0
68,0.0600533808,798,'3 3BR','1940-1959',0
27,0.12896551720000002,798,'3 3BR','-5',87000
78,0.2687116564,798,'3 3BR','-5',0
28,0.24164705879999998,845,'2 2BR','-5',51000
63,0.10631136039999999,969,'3 3BR','-5',31500
53,0.351483871,1147,'3 3BR','1940-1959',31000
40,0.2330526316,1183,'2 2BR','1960-1979',38000
56,0.2188695652,1183,'2 2BR','1940-1959',46000
40,0.2930526316,1183,'2 2BR','1960-1979',0
51,8.896,1034,'3 3BR','1960-1979',0
52,0.35064,942,'2 2BR','1940-1959',50000
74,0.08858560789999999,863,'3 3BR','1960-1979',23000
38,0.49122807020000003,559,'1 1BR','-5',0
45,0.4206666667,761,'1 1BR','1960-1979',18000
29,8.424,574,'1 1BR','1960-1979',0
-9,-9.0,716,'2 2BR','1960-1979',-9
42,0.2830588235,798,'3 3BR','1960-1979',51000
33,0.34223549490000005,1190,'3 3BR','1960-1979',0
-9,-9.0,656,'1 1BR','1960-1979',-9
40,0.1932,656,'1 1BR','1940-1959',40000
45,0.1820101523,1367,'4 4BR+','1940-1959',90500
38,0.11621538460000001,1084,'2 2BR','1940-1959',130000
17,0.5005714286,1084,'2 2BR','1960-1979',0
37,0.20090651559999997,694,'2 2BR','1960-1979',67000
54,7.2535885167,476,'1 1BR','1960-1979',0
53,0.6216,2055,'3 3BR','1960-1979',40000
42,0.1128785047,2172,'4 4BR+','1940-1959',184000
76,0.2632,916,'3 3BR','1940-1959',0
66,0.1747826087,916,'3 3BR','1940-1959',20000
50,0.2187692308,1187,'2 2BR','1940-1959',65000
44,0.22046511629999999,1055,'1 1BR','1940-1959',0
41,0.21552,990,'1 1BR','1960-1979',50000
30,0.2271714922,1187,'2 2BR','1940-1959',44900
46,0.1456190476,1537,'3 3BR','1940-1959',125000
41,0.2540571429,830,'1 1BR','1960-1979',35000
-9,-9.0,830,'1 1BR','1960-1979',-9
38,0.5727567568,1319,'4 4BR+','1940-1959',37000
92,0.0726152778,788,'2 2BR','1940-1959',2400
73,0.1414658385,1565,'4 4BR+','1980-1989',15172
51,0.1756216216,1087,'3 3BR','1960-1979',74000
55,0.059000000000000004,788,'2 2BR','1940-1959',84000
41,2.125,1075,'2 2BR','1960-1979',0
29,1.38,1075,'2 2BR','-5',0
52,0.291862069,1322,'3 3BR','-5',65000
56,0.264,928,'2 2BR','1940-1959',50000
48,0.2574545455,980,'3 3BR','-5',27500
38,0.4964028777,733,'2 2BR','1940-1959',12232
