AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
31,0.0315889592,1032,'3 3BR','1980-1989',96000
74,0.3170731707,755,'1 1BR','1980-1989',0
24,0.18912130170000002,1382,'2 2BR','1980-1989',90000
46,0.5815460913,1083,'3 3BR','2000-2009',23000
66,0.49124450950000004,1083,'3 3BR','1980-1989',0
59,0.5253584091,589,'1 1BR','1980-1989',6500
29,0.2611304348,783,'2 2BR','1980-1989',45000
45,0.27492822559999996,1195,'4 4BR+','2000-2009',70050
81,0.2596478406,752,'2 2BR','2000-2009',0
37,0.1661035851,783,'2 2BR','1980-1989',61000
-9,-9.0,918,'4 4BR+','1990-1999',-9
56,0.0745550073,669,'2 2BR','1980-1989',40114
48,0.19191279690000002,1079,'4 4BR+','1990-1999',106500
85,0.1582701815,1094,'3 3BR','2000-2009',0
25,0.17355017579999998,1094,'3 3BR','2000-2009',70000
42,0.016389827,883,'3 3BR','1990-1999',180000
75,0.048976378,1282,'3 3BR','1980-1989',0
54,0.2149932978,1424,'4 4BR+','2000-2009',85000
47,0.2973497091,1424,'4 4BR+','1980-1989',60000
27,0.9222849789,1179,'3 3BR','2000-2009',0
-9,-9.0,1179,'3 3BR','1980-1989',-9
39,0.30016258809999996,1424,'4 4BR+','1990-1999',20000
69,0.1949914186,867,'3 3BR','1980-1989',88000
49,0.712363036,1877,'3 3BR','2000-2009',40000
21,1.0228107266,740,'1 1BR','1980-1989',9000
30,0.09005853800000001,1285,'1 1BR','2000-2009',40000
-9,-9.0,725,'2 2BR','2000-2009',-9
34,0.2791830345,883,'3 3BR','2000-2009',69000
50,0.2499720567000001,1378,'4 4BR+','1980-1989',110000
56,0.0925774523,1336,'4 4BR+','1980-1989',115000
45,0.357724011,1429,'4 4BR+','2000-2009',75000
27,0.187228635,975,'2 2BR','1980-1989',80500
24,0.19115338440000001,784,'1 1BR','1980-1989',65000
37,0.2994054726,1429,'4 4BR+','2000-2009',70000
34,0.19155320260000008,701,'1 1BR','2000-2009',75000
53,0.18329588559999999,1105,'3 3BR','2000-2009',150000
26,0.155011425,1245,'4 4BR+','2000-2009',0
27,0.1844914055,887,'2 2BR','1980-1989',70000
43,0.9475828062999999,907,'3 3BR','2000-2009',28000
66,0.1015464021,907,'3 3BR','2000-2009',41260
23,0.15741533189999998,507,'1 1BR','1980-1989',0
-9,-9.0,507,'1 1BR','1980-1989',-9
48,0.19096687210000002,1024,'3 3BR','1980-1989',49000
47,0.6931806809000001,1895,'3 3BR','2000-2009',50000
55,1.303427075,1474,'2 2BR','2000-2009',0
50,0.2380557733,1577,'3 3BR','1980-1989',128000
57,0.1438785418,1827,'4 4BR+','2000-2009',136000
36,0.3192976675,1760,'4 4BR+','2000-2009',85000
38,0.17173084019999998,1760,'4 4BR+','2000-2009',122000
79,0.8128419234,879,'1 1BR','1980-1989',0
53,1.0587113689,1827,'4 4BR+','2000-2009',11400
39,0.1847119727,1760,'4 4BR+','2000-2009',109000
-9,-9.0,1116,'2 2BR','2000-2009',-9
37,0.2495108183,1827,'4 4BR+','2000-2009',160000
58,0.3342,784,'1 1BR','1980-1989',0
66,0.132022518,1378,'4 4BR+','1990-1999',115000
51,0.2538193398,951,'3 3BR','1990-1999',46500
34,0.0422509853,1389,'4 4BR+','1980-1989',50000
58,0.1745122391,868,'2 2BR','1990-1999',25000
54,0.2097399197,1153,'3 3BR','1980-1989',86000
55,0.4469894924,870,'2 2BR','1980-1989',18000
-9,-9.0,1102,'3 3BR','1980-1989',-9
45,0.2400066715,1286,'3 3BR','2000-2009',72000
75,0.1820603538,1210,'2 2BR','2000-2009',0
44,0.2098559168,1531,'4 4BR+','2000-2009',140000
65,0.525,888,'3 3BR','1980-1989',0
45,0.6279394765,1179,'4 4BR+','2000-2009',20000
28,0.7493483927,907,'3 3BR','2000-2009',7000
42,0.2346033229,907,'3 3BR','2000-2009',45000
43,0.2937576499,907,'3 3BR','2000-2009',27000
26,0.345477707,907,'3 3BR','2000-2009',15000
21,0.19416827920000002,962,'3 3BR','1980-1989',30000
65,0.2194696322,1056,'3 3BR','1980-1989',70
31,0.4947767649,1056,'3 3BR','2000-2009',40000
30,0.17381575940000002,1056,'3 3BR','2000-2009',105000
41,0.2166809974,1214,'4 4BR+','1980-1989',108000
47,0.49310462159999996,1056,'3 3BR','2000-2009',50000
61,0.2607251908,1257,'4 4BR+','2000-2009',0
49,0.34171153719999997,1056,'3 3BR','1980-1989',47000
38,0.0877234865,1058,'3 3BR','2000-2009',115000
41,0.1567548986,1217,'4 4BR+','2000-2009',125000
47,0.1295417365,1467,'4 4BR+','1980-1989',197000
42,0.3295440031,1183,'2 2BR','1980-1989',47000
77,0.22808510640000002,888,'3 3BR','1980-1989',0
77,0.4247368421,671,'2 2BR','1980-1989',2000
51,0.20010655300000002,1185,'3 3BR','1980-1989',75000
53,2.1384,729,'2 2BR','2000-2009',0
69,0.319703736,951,'3 3BR','1990-1999',13000
72,0.2985714286,734,'1 1BR','1980-1989',0
61,0.17214949129999998,1184,'4 4BR+','1980-1989',52000
49,0.41933298799999996,889,'2 2BR','1980-1989',19824
35,0.1549542894,796,'2 2BR','1980-1989',65000
36,0.1635348837,791,'2 2BR','1990-1999',45000
71,0.4707692308,1014,'2 2BR','1980-1989',0
24,0.3677163173,1528,'4 4BR+','2000-2009',65000
55,0.0356281804,1907,'4 4BR+','2000-2009',363783
45,0.33837443689999996,1528,'4 4BR+','2000-2009',172000
-9,-9.0,706,'1 1BR','1980-1989',-9
61,0.35032258060000004,792,'2 2BR','1980-1989',0
47,0.07657331519999999,1336,'4 4BR+','1990-1999',102400
59,0.1256991334,1185,'3 3BR','1980-1989',86894
32,0.2941529595,706,'1 1BR','1990-1999',50000
58,919.2,893,'2 2BR','1980-1989',0
26,8.4741641337,737,'2 2BR','1980-1989',0
82,0.046160325700000004,690,'1 1BR','2000-2009',0
38,2.8681837699,1166,'4 4BR+','2000-2009',7000
25,0.1204446768,782,'2 2BR','1980-1989',88000
50,0.1283818351,1166,'4 4BR+','2000-2009',185000
51,0.1630806169,782,'2 2BR','1980-1989',65000
49,0.3359039265,782,'2 2BR','1980-1989',34000
67,0.28669410149999996,636,'1 1BR','1980-1989',0
37,3.1707042254,1645,'4 4BR+','2000-2009',0
57,0.21437573769999999,964,'2 2BR','1980-1989',50000
38,0.1011530149,1082,'4 4BR+','2000-2009',310000
-9,-9.0,1020,'3 3BR','2000-2009',-9
26,0.35941379030000004,729,'2 2BR','2000-2009',25000
48,0.6562237089999999,1082,'4 4BR+','2000-2009',25000
33,0.1492691882,1020,'3 3BR','2000-2009',85000
62,0.0698247734,893,'2 2BR','2000-2009',54500
27,0.21816,1193,'3 3BR','2000-2009',40000
61,0.1447902984,1343,'3 3BR','2000-2009',131000
63,0.0575,1598,'3 3BR','2000-2009',120000
42,1.6646737718,1548,'3 3BR','1980-1989',11580
57,0.8494776828,1079,'4 4BR+','1980-1989',8514
54,0.14070912929999999,2370,'4 4BR+','1980-1989',4000
-9,-9.0,1496,'4 4BR+','2000-2009',-9
58,0.8199336486,1394,'3 3BR','2000-2009',14180
65,0.042187397599999996,1467,'4 4BR+','1980-1989',102000
-9,-9.0,714,'1 1BR','2000-2009',-9
64,0.2651148831,1239,'3 3BR','2000-2009',0
66,0.2786576925,1233,'4 4BR+','1980-1989',0
54,0.0626432574,1283,'4 4BR+','2000-2009',245487
46,0.46042822780000003,1530,'3 3BR','1980-1989',42000
63,0.2282413065,879,'1 1BR','1980-1989',0
44,0.0567812475,1895,'3 3BR','1980-1989',87000
64,0.142,629,'1 1BR','1980-1989',6000
65,0.22550561800000002,1094,'3 3BR','2000-2009',0
68,0.0196907409,1094,'3 3BR','1980-1989',28300
49,0.42200777759999997,1201,'4 4BR+','2000-2009',0
63,0.2631084082,784,'1 1BR','1980-1989',50000
-9,-9.0,975,'2 2BR','1980-1989',-9
47,0.7723441655,975,'2 2BR','1980-1989',3000
54,0.1409684484,1990,'4 4BR+','1990-1999',148000
44,0.08889876779999999,1573,'4 4BR+','2000-2009',341943
66,0.024632811,1195,'4 4BR+','1980-1989',341943
25,0.2392539393,1014,'2 2BR','2000-2009',28000
30,0.3817696301,778,'2 2BR','2000-2009',100000
33,0.1787396004,1343,'3 3BR','1980-1989',82000
43,0.191207892,1282,'3 3BR','2000-2009',84697
71,0.11747127619999999,973,'3 3BR','1980-1989',0
37,0.113607692,949,'3 3BR','1980-1989',85000
-9,-9.0,1181,'4 4BR+','1990-1999',-9
37,0.0790895147,1763,'3 3BR','2000-2009',90000
47,0.33862311729999994,904,'2 2BR','1980-1989',52000
73,0.1059541098,1188,'4 4BR+','1980-1989',7000
40,0.1397152481,1129,'4 4BR+','1980-1989',102000
58,0.5579999999999999,723,'1 1BR','1980-1989',13136
31,0.1427926708,751,'2 2BR','1990-1999',66500
36,0.1389912221,1282,'3 3BR','2000-2009',66000
83,0.47600000000000003,868,'2 2BR','1980-1989',0
70,0.2964271994,956,'2 2BR','2000-2009',0
-9,-9.0,956,'2 2BR','2000-2009',-9
46,0.1694258883,1528,'4 4BR+','2000-2009',62000
29,0.17337868350000002,1058,'3 3BR','2000-2009',70000
62,0.088173913,973,'1 1BR','1980-1989',97000
56,0.2224,1185,'3 3BR','1980-1989',0
37,0.21321187879999998,1277,'3 3BR','2000-2009',162000
56,0.29521159760000004,1050,'2 2BR','1980-1989',41000
51,0.037626495499999996,956,'2 2BR','1990-1999',35000
65,0.1809909835,1208,'3 3BR','1980-1989',20000
21,0.4315789474,1050,'2 2BR','1980-1989',20000
54,0.2525557536,1100,'4 4BR+','2000-2009',55000
43,0.1919170635,1100,'4 4BR+','1990-1999',142400
65,0.1225699176,1100,'4 4BR+','2000-2009',68000
67,0.0505462683,949,'3 3BR','2000-2009',0
60,0.050172048899999995,2396,'4 4BR+','1980-1989',33000
66,0.1885714286,1499,'2 2BR','1980-1989',0
45,0.5182947566,1499,'2 2BR','1990-1999',50000
44,0.2390602224,600,'1 1BR','1980-1989',35000
-9,-9.0,1025,'3 3BR','1980-1989',-9
55,0.07269921559999999,1343,'3 3BR','1980-1989',100000
59,0.2452340835,1259,'2 2BR','1980-1989',0
54,0.20729237,1762,'4 4BR+','1980-1989',160000
29,0.1401819078,1592,'4 4BR+','1980-1989',140000
57,0.855,748,'1 1BR','1980-1989',0
52,0.49235559009999996,1119,'2 2BR','1980-1989',18000
29,0.41442948009999997,1394,'3 3BR','1980-1989',67000
32,0.2602731337,1136,'2 2BR','2000-2009',98000
-9,-9.0,1976,'4 4BR+','2000-2009',-9
65,0.08542200289999999,1570,'3 3BR','1980-1989',25000
30,5.8515625,1136,'2 2BR','1980-1989',0
54,0.2054546713,1976,'4 4BR+','1980-1989',74000
22,0.2893134229,644,'2 2BR','1980-1989',24000
-9,-9.0,701,'1 1BR','1980-1989',-9
89,0.0,507,'1 1BR','2000-2009',0
65,0.10711330050000001,951,'3 3BR','1980-1989',9000
74,0.1189162317,1032,'3 3BR','1990-1999',0
38,0.1715457227,1259,'3 3BR','2000-2009',174286
36,0.33240506329999997,877,'3 3BR','2000-2009',45000
61,0.08022644,878,'3 3BR','1980-1989',50000
39,0.21149591559999997,1277,'3 3BR','2000-2009',64000
58,0.1706741501,1469,'4 4BR+','2000-2009',0
31,0.1855926925,1499,'2 2BR','2000-2009',106000
44,0.316614333,1294,'2 2BR','1980-1989',36000
60,0.2559165521,1182,'3 3BR','1980-1989',112000
86,-1.0,702,'1 1BR','1980-1989',0
35,0.3419408719,975,'2 2BR','1990-1999',30000
31,0.3786855653,956,'4 4BR+','2000-2009',44897
-9,-9.0,506,'1 1BR','1980-1989',-9
25,0.23230066359999998,973,'3 3BR','1980-1989',60000
48,0.08900482109999999,888,'3 3BR','2000-2009',220000
70,0.0684636309,907,'3 3BR','1980-1989',4000
28,1.1826749549,1034,'4 4BR+','2000-2009',10000
51,0.4165629116,1496,'4 4BR+','2000-2009',232000
39,0.6379190778,1496,'4 4BR+','2000-2009',88000
40,0.11925035390000001,1496,'4 4BR+','2000-2009',135000
67,0.0821103896,918,'4 4BR+','1980-1989',0
36,0.16286562640000002,1208,'3 3BR','1980-1989',95000
35,0.3777784725,785,'2 2BR','1980-1989',32000
62,0.7602339181000001,1004,'4 4BR+','1980-1989',0
47,0.1391815425,1100,'4 4BR+','2000-2009',96000
63,0.09235556710000001,1004,'3 3BR','1980-1989',63000
37,0.10828775189999999,2374,'4 4BR+','1980-1989',260000
77,0.3042253521,815,'1 1BR','1980-1989',0
41,0.2527526132,1271,'4 4BR+','2000-2009',55000
31,0.1635767066,1025,'3 3BR','1980-1989',75000
55,0.2631420847,762,'1 1BR','1980-1989',0
62,0.04983471230000002,1165,'3 3BR','1980-1989',140000
25,0.1630965401,1204,'3 3BR','1980-1989',75000
31,0.41394375170000003,1294,'2 2BR','1980-1989',22000
61,0.1522236559,1336,'4 4BR+','1980-1989',168200
54,0.22349283600000008,1033,'4 4BR+','2000-2009',341943
61,0.1146550464,1034,'4 4BR+','1990-1999',341943
35,0.2159246477,2270,'3 3BR','1980-1989',115000
35,0.1053932994,971,'4 4BR+','2000-2009',148000
-9,-9.0,507,'1 1BR','1980-1989',-9
58,0.2642493693,507,'1 1BR','1980-1989',23400
36,0.29690346079999996,847,'2 2BR','1980-1989',0
46,0.2224259497,1156,'4 4BR+','2000-2009',75614
32,0.4368338015,1058,'3 3BR','1990-1999',26000
56,0.3070136745,1004,'3 3BR','1990-1999',27230
83,-1.0,1002,'3 3BR','2000-2009',0
34,0.2972902273,1019,'3 3BR','2000-2009',65000
60,0.4142847535,867,'3 3BR','2000-2009',0
61,0.3328076316,867,'3 3BR','2000-2009',0
72,0.1599597586,981,'4 4BR+','2000-2009',0
59,0.11610475710000001,867,'3 3BR','2000-2009',67000
48,0.3195124204,1012,'2 2BR','1980-1989',65000
32,0.0898389302,949,'3 3BR','2000-2009',60000
53,0.1360524426,1278,'4 4BR+','2000-2009',108000
35,0.3440994065,1278,'4 4BR+','2000-2009',45000
89,0.285,1105,'3 3BR','2000-2009',0
57,0.3981547197,1083,'3 3BR','1980-1989',33170
37,0.2838153244,773,'2 2BR','2000-2009',45000
67,0.401016401,1125,'3 3BR','2000-2009',13000
67,0.11034375,1125,'3 3BR','2000-2009',100000
83,0.165,773,'2 2BR','2000-2009',0
48,0.1629199744,1990,'4 4BR+','1980-1989',150000
37,0.3493816785,975,'2 2BR','1980-1989',50000
38,0.1767424748,975,'2 2BR','1980-1989',87000
27,0.594657685,975,'2 2BR','1980-1989',30000
58,0.15516407599999998,1990,'4 4BR+','1980-1989',153000
53,0.0614020773,931,'4 4BR+','1990-1999',190000
78,0.1008333333,969,'3 3BR','2000-2009',0
34,0.631292517,727,'2 2BR','1980-1989',0
-9,-9.0,1181,'4 4BR+','2000-2009',-9
19,0.45663122549999996,649,'2 2BR','1980-1989',3600
72,0.1792791387,868,'2 2BR','1980-1989',0
70,0.1773427379,1178,'4 4BR+','2000-2009',0
51,60.0,600,'1 1BR','1980-1989',0
-9,-9.0,767,'2 2BR','2000-2009',-9
31,0.1586149865,1105,'3 3BR','1990-1999',75000
-9,-9.0,904,'2 2BR','1980-1989',-9
53,0.2490647568,987,'3 3BR','2000-2009',100000
87,0.047892376699999996,780,'2 2BR','1980-1989',0
30,0.2004402932,991,'4 4BR+','1990-1999',93600
68,10.923351159000001,888,'3 3BR','1980-1989',0
-9,-9.0,651,'1 1BR','1980-1989',-9
46,0.1917736442,651,'1 1BR','1980-1989',42000
75,0.6221538462,1193,'3 3BR','1980-1989',5473
66,0.4108120438,2301,'4 4BR+','1980-1989',0
55,0.27475585140000003,975,'2 2BR','1980-1989',25000
80,0.2025,1427,'3 3BR','1980-1989',0
61,0.033628919900000005,1049,'3 3BR','1980-1989',406943
46,0.33820936770000004,1531,'4 4BR+','1980-1989',42000
54,1.8035770317,1058,'3 3BR','2000-2009',2000
-9,-9.0,1245,'4 4BR+','2000-2009',-9
66,1.6315120712,752,'2 2BR','1980-1989',0
32,0.270823348,1142,'4 4BR+','1980-1989',48000
59,0.2944077894,1058,'3 3BR','2000-2009',0
36,0.27982578620000004,1102,'3 3BR','1980-1989',42000
60,0.0520502172,1987,'4 4BR+','1980-1989',0
64,3.5951612902999996,1214,'4 4BR+','2000-2009',0
72,0.2142883569,1136,'4 4BR+','2000-2009',2000
-9,-9.0,1058,'3 3BR','2000-2009',-9
34,0.3105163836,1032,'3 3BR','2000-2009',35000
57,0.3044968944,1032,'3 3BR','2000-2009',60000
-9,-9.0,602,'1 1BR','2000-2009',-9
60,-1.0,737,'2 2BR','1990-1999',0
68,0.6267326732999999,973,'3 3BR','2000-2009',0
51,0.7132118328,1584,'3 3BR','1980-1989',7800
51,0.1463094382,853,'3 3BR','1980-1989',0
82,0.3605882353,767,'2 2BR','1980-1989',0
63,0.048135188200000005,677,'1 1BR','1990-1999',0
33,0.2447179864,904,'2 2BR','1980-1989',49000
62,1.8118726699,1282,'3 3BR','1980-1989',0
30,1.0425175762,811,'2 2BR','1980-1989',6000
67,0.3466749881,1154,'3 3BR','1980-1989',48000
54,0.1950528268,1102,'3 3BR','1980-1989',48000
22,0.2406723885000001,767,'2 2BR','1980-1989',45000
42,0.1819830875,1282,'3 3BR','2000-2009',75000
29,0.2718706864,956,'2 2BR','2000-2009',100000
28,0.1528553027,956,'2 2BR','2000-2009',7000
49,0.5997197571,956,'2 2BR','2000-2009',30000
39,0.268213908,1282,'3 3BR','2000-2009',70000
65,0.11578826630000001,1122,'2 2BR','1980-1989',0
70,0.19055999999999998,1438,'3 3BR','1980-1989',0
-9,-9.0,868,'2 2BR','1980-1989',-9
-9,-9.0,904,'2 2BR','1980-1989',-9
35,0.0387650395,1208,'3 3BR','2000-2009',200000
65,0.08576815039999999,1113,'3 3BR','2000-2009',132000
44,0.2429815955,2075,'4 4BR+','2000-2009',83000
24,0.3284678716,1721,'3 3BR','2000-2009',61000
60,1.1026285714,808,'1 1BR','1990-1999',0
57,0.24811946489999998,969,'3 3BR','1980-1989',14000
-9,-9.0,1013,'3 3BR','1980-1989',-9
85,0.1979020779,973,'3 3BR','1980-1989',0
64,0.4414285714,956,'2 2BR','1980-1989',0
35,0.4849697655,956,'2 2BR','1980-1989',23000
50,0.1845473219,1599,'4 4BR+','2000-2009',38000
42,0.2329440602,1504,'4 4BR+','2000-2009',142000
36,0.2213787625,726,'1 1BR','2000-2009',68000
56,0.0848871875,1102,'3 3BR','2000-2009',0
76,0.0690073741,794,'2 2BR','1980-1989',0
62,0.07949597650000001,1102,'3 3BR','1990-1999',80000
80,0.0980722892,1185,'3 3BR','1980-1989',0
63,0.1669899501,1354,'4 4BR+','2000-2009',148000
58,162.8,883,'3 3BR','1980-1989',0
76,0.15335951890000002,1056,'3 3BR','1980-1989',40000
53,1.0158603092,2280,'4 4BR+','2000-2009',80000
53,0.733,828,'2 2BR','2000-2009',0
93,12.352,625,'1 1BR','2000-2009',0
60,0.048192,1598,'3 3BR','1980-1989',114000
55,0.0705595305,1058,'3 3BR','1980-1989',66000
53,0.2103321033,1474,'4 4BR+','2000-2009',51000
-9,-9.0,1282,'3 3BR','2000-2009',-9
35,0.7411398007,1528,'4 4BR+','2000-2009',26000
68,0.11725080869999999,1311,'3 3BR','1980-1989',24000
27,0.3134137686,1039,'3 3BR','1980-1989',32000
71,0.21722540199999998,956,'2 2BR','1980-1989',0
67,0.5317073171,994,'2 2BR','1980-1989',9000
22,0.3070439494,1214,'4 4BR+','2000-2009',9600
-9,-9.0,507,'1 1BR','1980-1989',-9
-9,-9.0,507,'1 1BR','1980-1989',-9
26,0.269081783,1315,'4 4BR+','2000-2009',55000
45,0.24113061239999997,1015,'3 3BR','2000-2009',72000
24,0.4797118127,669,'2 2BR','1980-1989',20000
34,0.1266722632,1037,'3 3BR','2000-2009',112000
66,0.5962105263,589,'1 1BR','1980-1989',0
48,0.33973180979999995,1184,'4 4BR+','1990-1999',6000
38,0.2463059987,1001,'3 3BR','1980-1989',51000
-9,-9.0,752,'2 2BR','1980-1989',-9
42,0.1656239235,1151,'4 4BR+','2000-2009',180000
45,0.6689130644,706,'2 2BR','2000-2009',0
57,1.0872853884,589,'1 1BR','1980-1989',25000
39,1.3148466258,1423,'1 1BR','1980-1989',0
73,0.26679611649999996,1423,'1 1BR','1980-1989',0
59,0.20921876350000002,1004,'4 4BR+','2000-2009',0
25,1.1203052343000002,507,'1 1BR','1980-1989',8400
63,0.0683815975,1427,'3 3BR','1980-1989',0
40,0.6266724212,951,'3 3BR','2000-2009',0
87,0.0393781972,883,'3 3BR','1980-1989',0
49,0.4726698824,1890,'3 3BR','1980-1989',45000
79,0.2145,1203,'1 1BR','1980-1989',0
-9,-9.0,664,'2 2BR','1980-1989',-9
-9,-9.0,977,'2 2BR','1980-1989',-9
82,0.2549104612,1701,'3 3BR','1980-1989',0
28,0.13474451910000002,1365,'3 3BR','1990-1999',45000
71,0.2831644806,1450,'2 2BR','1980-1989',6897
54,0.2756113566,1983,'4 4BR+','2000-2009',172000
41,1.3307533195,2160,'4 4BR+','1980-1989',30000
-9,-9.0,1164,'3 3BR','1990-1999',-9
40,0.43360334939999995,1164,'3 3BR','2000-2009',22000
33,0.21028173100000008,1216,'3 3BR','1980-1989',62000
24,0.7461555605,582,'1 1BR','2000-2009',9000
55,0.0328924698,1217,'4 4BR+','1990-1999',5000
40,0.5725443076,752,'2 2BR','2000-2009',20000
41,0.16361700070000001,752,'2 2BR','2000-2009',62000
41,0.3143506486,1217,'4 4BR+','2000-2009',92000
57,0.5508383874,1058,'3 3BR','2000-2009',24000
49,0.3129856741,794,'2 2BR','2000-2009',35000
67,0.6707368421000001,1206,'2 2BR','1980-1989',0
49,0.1725647118,973,'3 3BR','1980-1989',104000
79,0.4691333982,1440,'4 4BR+','2000-2009',0
35,0.17247724670000006,1198,'3 3BR','1980-1989',98122
-9,-9.0,813,'2 2BR','1980-1989',-9
49,0.0851751399,949,'3 3BR','1980-1989',104000
55,0.31446289260000004,794,'2 2BR','2000-2009',65000
69,0.0815864588,1573,'4 4BR+','2000-2009',126000
52,0.1445175746,1473,'4 4BR+','1980-1989',150000
54,0.0521633311,1430,'3 3BR','1980-1989',179600
47,0.1062037391,1544,'4 4BR+','1980-1989',120000
82,0.2520449898,794,'2 2BR','1990-1999',0
70,0.304,1214,'4 4BR+','1980-1989',0
42,0.3982326665,1302,'3 3BR','2000-2009',75610
61,0.11620806560000001,1523,'4 4BR+','2000-2009',43000
52,0.07864837820000001,888,'3 3BR','1980-1989',51000
39,0.205444513,874,'2 2BR','1980-1989',60000
61,0.7541167084999999,969,'3 3BR','2000-2009',72000
24,0.2389035249,726,'2 2BR','2000-2009',0
-9,-9.0,726,'2 2BR','2000-2009',-9
23,0.1884480987,726,'2 2BR','2000-2009',48000
20,1.2801283337,566,'1 1BR','2000-2009',5000
42,0.3680952381,726,'2 2BR','2000-2009',25199
31,0.2843341813,726,'2 2BR','2000-2009',35000
30,0.31700605390000003,1164,'3 3BR','2000-2009',40000
68,0.0714874142,868,'2 2BR','1980-1989',0
41,0.21899562690000002,1282,'3 3BR','2000-2009',70000
73,0.0696923077,874,'2 2BR','1980-1989',0
77,0.23384615379999998,1164,'3 3BR','1980-1989',0
54,0.1601336175,1573,'4 4BR+','1980-1989',173682
-9,-9.0,1184,'4 4BR+','2000-2009',-9
-9,-9.0,736,'1 1BR','2000-2009',-9
56,0.1874525088,1232,'4 4BR+','2000-2009',132000
23,0.2225223198,920,'2 2BR','2000-2009',80000
35,0.4499916606,1529,'4 4BR+','2000-2009',36000
66,0.8665620093999999,1183,'3 3BR','2000-2009',0
77,0.4939309057,760,'2 2BR','1980-1989',0
54,0.21060350519999999,1102,'3 3BR','1980-1989',0
79,0.10148849800000001,1058,'3 3BR','1980-1989',0
52,0.19450114059999998,976,'2 2BR','1980-1989',50000
-9,-9.0,819,'2 2BR','1980-1989',-9
39,0.1347381592,1214,'4 4BR+','2000-2009',106000
41,0.20404613219999998,1249,'4 4BR+','2000-2009',115000
40,0.4574357332,1032,'3 3BR','1980-1989',25000
58,0.2274985827,1089,'3 3BR','2000-2009',60000
46,0.2295706866,819,'2 2BR','1980-1989',42000
32,0.1574030152,1058,'3 3BR','2000-2009',97000
40,0.2508475846,1089,'3 3BR','1980-1989',50000
29,0.19372839420000001,1164,'3 3BR','1980-1989',57000
24,0.1666307098,973,'3 3BR','1980-1989',51000
77,0.0416,773,'2 2BR','1980-1989',0
30,0.1729736559,1025,'3 3BR','2000-2009',95000
49,0.1452272727,767,'2 2BR','2000-2009',69000
-9,-9.0,1105,'3 3BR','1980-1989',-9
64,0.0761373723,1083,'3 3BR','1990-1999',160000
-9,-9.0,1282,'3 3BR','2000-2009',-9
61,0.5760000000000001,1262,'1 1BR','2000-2009',0
25,0.2659434948,1262,'1 1BR','2000-2009',45000
56,0.4582754172,1294,'2 2BR','2000-2009',0
76,0.3232876712,1262,'1 1BR','1980-1989',0
37,0.0399509065,1440,'4 4BR+','2000-2009',0
44,0.1464087614,1234,'3 3BR','2000-2009',176000
-9,-9.0,878,'2 2BR','1980-1989',-9
42,0.1909808426,695,'1 1BR','1980-1989',54000
42,0.20616700429999998,619,'2 2BR','1980-1989',40000
30,0.421248302,657,'1 1BR','1990-1999',3000
68,0.12709565220000002,1087,'1 1BR','1980-1989',35000
85,0.0,589,'1 1BR','1980-1989',0
64,0.08417921800000001,1818,'4 4BR+','1980-1989',76000
-9,-9.0,737,'2 2BR','1980-1989',-9
71,0.36666666670000003,1469,'3 3BR','1980-1989',0
45,0.4420862497,920,'2 2BR','1980-1989',26600
41,0.2330769231,1021,'3 3BR','1980-1989',72000
70,0.5672289962,769,'1 1BR','1980-1989',0
31,0.0696442249,1110,'3 3BR','2000-2009',379943
77,0.0743560795,1110,'3 3BR','1980-1989',48000
31,0.181770548,1110,'3 3BR','1980-1989',84000
23,0.1382804583,729,'2 2BR','2000-2009',77000
71,0.21082408989999998,717,'2 2BR','1980-1989',25000
41,0.2069338028,1034,'4 4BR+','2000-2009',100000
43,0.0986163336,1436,'4 4BR+','2000-2009',162000
40,0.335394862,994,'2 2BR','1980-1989',25250
86,0.40875,1164,'3 3BR','1980-1989',0
46,0.2091100814,1190,'3 3BR','1980-1989',65000
30,0.23837113059999998,760,'2 2BR','1990-1999',0
22,0.1100836851,924,'2 2BR','1980-1989',82000
57,0.4359102628,726,'1 1BR','1980-1989',26000
42,0.7825397664,1004,'3 3BR','1980-1989',0
46,0.266633565,904,'2 2BR','1980-1989',26250
78,4.1395577396,1380,'2 2BR','1980-1989',0
35,0.1895089157,632,'1 1BR','1980-1989',52000
59,0.3590388377000001,1073,'3 3BR','1980-1989',43000
65,0.13226674019999998,1410,'2 2BR','1990-1999',40000
-9,-9.0,1171,'4 4BR+','2000-2009',-9
19,0.5489303596,737,'2 2BR','2000-2009',20000
51,0.1594175394,1282,'3 3BR','2000-2009',58000
61,0.3747067489,1164,'3 3BR','2000-2009',55000
63,0.1124210526,1032,'3 3BR','1980-1989',0
37,0.1333649494,1025,'3 3BR','2000-2009',97000
25,0.7293481526000001,767,'2 2BR','1980-1989',10000
50,0.19125525149999997,1004,'3 3BR','1980-1989',90000
26,0.3093572779,975,'2 2BR','2000-2009',36000
68,0.33947826090000005,975,'2 2BR','2000-2009',0
35,0.4371396015,1430,'3 3BR','2000-2009',29000
58,0.4216600791,825,'1 1BR','1980-1989',22637
22,0.17027829719999998,1181,'4 4BR+','2000-2009',95000
56,0.2149206478,1155,'4 4BR+','2000-2009',87600
65,0.144516129,1181,'4 4BR+','2000-2009',44650
54,1773.1764706000001,1469,'4 4BR+','2000-2009',0
93,3.907195696,1012,'2 2BR','2000-2009',0
80,1.9025,1012,'2 2BR','2000-2009',0
