,AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
18839,39,1.0419512195,847,'3 3BR','1960-1979',6000
18840,-9,-9.0,606,'2 2BR','-5',-9
18841,26,0.7792307692,677,'2 2BR','1980-1989',31200
18842,37,0.344,948,'3 3BR','1960-1979',0
18843,25,0.2622,1058,'1 1BR','1960-1979',20000
18844,63,0.0634459459,1865,'3 3BR','1960-1979',59000
18845,57,0.2716711349,635,'2 2BR','1960-1979',16785
18846,77,0.1259047619,923,'3 3BR','1960-1979',0
18847,31,0.2937931034,902,'1 1BR','1960-1979',24000
18848,32,0.22813714289999998,1295,'3 3BR','1960-1979',175000
18849,52,3855.6,1295,'3 3BR','-5',10
18850,74,0.1416,863,'3 3BR','1940-1959',0
18851,30,0.5091891892,815,'3 3BR','-5',145000
18852,87,0.2688,910,'3 3BR','-5',0
18853,48,0.55488,1205,'2 2BR','1960-1979',50000
18854,80,0.21962732920000003,1205,'2 2BR','1940-1959',1000
18855,53,0.0855652174,1042,'3 3BR','1960-1979',23000
18856,42,0.1258909091,854,'3 3BR','1960-1979',110000
18857,34,0.35089005240000004,2171,'4 4BR+','1960-1979',185000
18858,37,0.8616699029000001,1659,'3 3BR','1940-1959',25750
18859,31,0.11187692310000001,761,'3 3BR','1960-1979',65000
18860,59,0.14775,761,'3 3BR','1960-1979',48000
18861,76,0.0806666667,896,'2 2BR','1960-1979',0
18862,76,0.25459015739999996,1097,'3 3BR','-5',0
18863,41,0.1379607442,955,'3 3BR','-5',24000
18864,46,0.1298823529,1090,'4 4BR+','1960-1979',128000
18865,43,0.25638389030000003,605,'2 2BR','1940-1959',35000
18866,51,0.2688,955,'3 3BR','1960-1979',50000
18867,70,1.4424,955,'3 3BR','1940-1959',12800
18868,44,0.1262068966,1050,'4 4BR+','1960-1979',145000
18869,52,0.2507368421,629,'2 2BR','1940-1959',27000
18870,73,0.2644897959,629,'2 2BR','-5',0
18871,33,0.6977777778,1031,'3 3BR','1940-1959',8000
18872,57,0.0445241379,1741,'4 4BR+','1960-1979',191000
18873,54,0.6048445847,1462,'3 3BR','-5',0
18874,31,0.2622,1204,'3 3BR','1940-1959',80000
18875,45,1.6132799999999998,1645,'4 4BR+','-5',25000
18876,55,0.8322200393000001,688,'2 2BR','-5',0
18877,48,0.456,615,'2 2BR','1940-1959',10000
18878,93,0.3365102639,726,'3 3BR','1940-1959',0
18879,37,0.11327999999999999,791,'3 3BR','-5',50000
18880,65,0.2598857143,791,'3 3BR','1960-1979',35000
18881,58,0.20384615379999999,689,'2 2BR','1960-1979',48000
18882,81,1.2533333333,847,'3 3BR','1960-1979',0
18883,79,0.26096033399999996,627,'2 2BR','-5',0
18884,76,0.4475675676,1252,'4 4BR+','1960-1979',17000
18885,93,0.4255639098,1252,'4 4BR+','-5',0
18886,22,13.5,708,'2 2BR','-5',0
18887,84,0.0975,556,'2 2BR','1940-1959',18600
18888,62,0.6736673987,829,'3 3BR','1940-1959',0
18889,63,0.28886597940000003,724,'3 3BR','1960-1979',12000
18890,81,0.1157723577,710,'3 3BR','-5',0
18891,77,3.2544444444,878,'4 4BR+','-5',0
18892,42,0.24105882350000002,852,'2 2BR','-5',34000
18893,26,0.0641333333,840,'2 2BR','-5',85000
18894,49,0.0680291971,1214,'3 3BR','1960-1979',81200
18895,86,0.09164650630000001,1014,'2 2BR','1960-1979',0
18896,21,0.1064415584,583,'1 1BR','1960-1979',65000
18897,-9,-9.0,900,'3 3BR','1960-1979',-9
18898,73,0.2751937984,637,'2 2BR','1960-1979',0
18899,67,0.14448,1042,'3 3BR','1980-1989',0
18900,60,0.1567251462,673,'2 2BR','1940-1959',0
18901,-9,-9.0,1189,'2 2BR','-5',-9
18902,60,0.6295081967,1189,'2 2BR','1960-1979',100000
18903,65,0.267,780,'3 3BR','1940-1959',0
18904,-9,-9.0,880,'4 4BR+','-5',-9
18905,57,0.8366666667,615,'2 2BR','-5',0
18906,78,0.061183432,572,'2 2BR','-5',67000
18907,78,0.0826822358,724,'3 3BR','1960-1979',0
18908,49,0.3175106082,1741,'4 4BR+','1960-1979',106000
18909,58,0.228,1048,'4 4BR+','1960-1979',59000
18910,77,0.355292376,1056,'3 3BR','1960-1979',22000
18911,-9,-9.0,1016,'1 1BR','1960-1979',-9
18912,-9,-9.0,2171,'4 4BR+','2000-2009',-9
18913,-9,-9.0,947,'3 3BR','1960-1979',-9
18914,-9,-9.0,2171,'4 4BR+','2000-2009',-9
18915,-9,-9.0,947,'3 3BR','1960-1979',-9
18916,93,0.1364155251,935,'2 2BR','1960-1979',0
18917,26,0.09,1144,'2 2BR','1980-1989',58000
18918,26,0.2845914397,1048,'3 3BR','1940-1959',51000
18919,22,0.2814117647,1174,'4 4BR+','1940-1959',41000
18920,20,0.1375,896,'2 2BR','1990-1999',24000
18921,77,0.51375,1048,'3 3BR','1960-1979',0
18922,-9,-9.0,858,'2 2BR','1960-1979',-9
18923,88,0.38111999999999996,481,'0 Studio','1980-1989',0
18924,71,0.2369318182,865,'3 3BR','1980-1989',0
18925,23,0.2086829268,778,'2 2BR','1940-1959',41000
18926,21,1.3128,572,'2 2BR','1940-1959',5000
18927,80,0.204,637,'2 2BR','1960-1979',0
18928,52,0.1012941176,757,'3 3BR','1980-1989',34000
18929,54,0.1921678322,748,'3 3BR','1960-1979',13000
18930,-9,-9.0,847,'4 4BR+','-5',-9
18931,38,0.09940740740000001,757,'3 3BR','1990-1999',81000
18932,54,0.37890137329999996,831,'3 3BR','1960-1979',6000
18933,51,0.14198347109999998,880,'4 4BR+','1940-1959',66600
18934,74,0.1632,1048,'3 3BR','1940-1959',1200
18935,68,0.09408,757,'3 3BR','-5',7581
18936,54,0.5215217995,572,'2 2BR','1980-1989',0
18937,59,0.40285714289999996,847,'4 4BR+','1980-1989',7000
18938,38,0.5149304764,518,'2 2BR','-5',9000
18939,48,0.0646153846,518,'2 2BR','1960-1979',19500
18940,55,0.0957142857,676,'3 3BR','1960-1979',42000
18941,-9,-9.0,676,'3 3BR','1960-1979',-9
18942,27,0.28300000000000003,518,'2 2BR','1960-1979',24000
18943,24,0.3206818182,724,'3 3BR','1960-1979',52800
18944,29,0.2209609293,804,'4 4BR+','1960-1979',75760
18945,54,0.0386470588,671,'3 3BR','1960-1979',68000
18946,-9,-9.0,804,'2 2BR','1960-1979',-9
18947,58,0.0382153846,672,'2 2BR','1940-1959',0
18948,43,0.1934088123,947,'3 3BR','2000-2009',28708
18949,51,0.0955135135,566,'2 2BR','1980-1989',74000
18950,45,0.1924033613,726,'3 3BR','-5',43500
18951,75,0.1000809717,930,'3 3BR','1960-1979',0
18952,50,0.0633,930,'3 3BR','1960-1979',80000
18953,25,0.516,1070,'4 4BR+','1960-1979',28000
18954,70,0.0913562387,673,'2 2BR','1960-1979',26000
18955,17,0.0340154545,544,'0 Studio','2000-2009',25753
18956,75,0.2319402985,757,'3 3BR','1960-1979',44000
18957,48,0.1615,1042,'3 3BR','2000-2009',48000
18958,51,0.32799999999999996,757,'3 3BR','-5',64500
18959,49,0.12801065220000002,1042,'3 3BR','1960-1979',182123
18960,51,0.2611764706,573,'2 2BR','1960-1979',0
18961,60,0.20645905420000002,865,'3 3BR','1960-1979',52000
18962,68,0.2114485981,865,'3 3BR','1960-1979',0
18963,59,0.28991999999999996,880,'4 4BR+','-5',25000
18964,93,0.1718506998,566,'2 2BR','1960-1979',0
18965,42,0.204,624,'2 2BR','1940-1959',30500
18966,74,0.0742627028,624,'2 2BR','1940-1959',0
18967,93,2.085,830,'3 3BR','2000-2009',0
18968,-9,-9.0,1515,'3 3BR','2000-2009',-9
18969,49,0.217593361,746,'3 3BR','1940-1959',30000
18970,76,0.1524444444,566,'2 2BR','-5',0
18971,60,0.1156626506,1082,'3 3BR','1990-1999',27000
18972,31,0.1232720355,726,'3 3BR','-5',78000
18973,60,0.192465374,1048,'3 3BR','1960-1979',35000
18974,62,0.1215722458,901,'3 3BR','1960-1979',44000
18975,84,0.1734,1037,'4 4BR+','1940-1959',0
18976,69,0.7087792208,1037,'4 4BR+','-5',0
18977,32,0.1121142857,677,'2 2BR','1990-1999',70000
18978,47,0.5739,1048,'3 3BR','1960-1979',20769
18979,35,0.8513513514,676,'1 1BR','-5',0
18980,28,0.14293922650000002,901,'3 3BR','1960-1979',90000
18981,58,0.1248,901,'3 3BR','1960-1979',35000
18982,93,0.4354485777,688,'2 2BR','1940-1959',0
18983,60,0.39016653450000005,710,'3 3BR','1980-1989',0
18984,35,0.7753846154,710,'3 3BR','-5',7000
18985,66,0.0713826367,710,'3 3BR','1940-1959',0
18986,70,0.0593864709,599,'2 2BR','2000-2009',0
18987,75,0.19727999999999998,757,'3 3BR','1960-1979',0
18988,53,0.08311111110000001,757,'3 3BR','1980-1989',84700
18989,82,0.0991111111,572,'2 2BR','1940-1959',0
18990,69,0.1252664577,757,'3 3BR','-5',13500
18991,-9,-9.0,804,'2 2BR','-5',-9
18992,62,0.2075737738,979,'4 4BR+','1960-1979',0
18993,57,0.0421428571,870,'3 3BR','1980-1989',42000
18994,36,0.15830508470000001,870,'3 3BR','1990-1999',27000
18995,48,0.38,672,'2 2BR','1960-1979',0
18996,66,0.092377261,947,'3 3BR','1960-1979',0
18997,54,0.22886746989999998,1069,'4 4BR+','1960-1979',83000
18998,51,0.0325233645,970,'3 3BR','1980-1989',107000
18999,34,0.4893333333,1042,'3 3BR','1960-1979',45000
19000,41,0.2098522167,865,'3 3BR','1960-1979',223000
19001,55,0.5556,830,'3 3BR','1960-1979',20000
19002,55,0.0346576163,830,'3 3BR','1980-1989',75000
19003,49,0.1265919283,830,'3 3BR','1990-1999',89000
19004,56,0.18426666670000003,830,'3 3BR','1990-1999',43000
19005,78,0.0432,624,'2 2BR','1960-1979',25000
19006,-9,-9.0,624,'2 2BR','1980-1989',-9
19007,47,0.10839009289999998,880,'4 4BR+','1960-1979',123000
19008,76,0.1883185841,658,'2 2BR','1960-1979',19500
19009,79,0.5237142857,726,'3 3BR','2000-2009',0
19010,47,0.2609375,726,'3 3BR','2000-2009',38400
19011,62,0.3143076923,726,'3 3BR','1960-1979',46000
19012,82,0.18,566,'2 2BR','-5',0
19013,49,0.20096,726,'3 3BR','1990-1999',75000
19014,38,0.0981,671,'3 3BR','1960-1979',40000
19015,41,6.48,524,'2 2BR','1980-1989',0
19016,55,3.5268817204,443,'1 1BR','1980-1989',0
19017,88,0.612,524,'2 2BR','1980-1989',0
19018,53,0.1187486966,757,'3 3BR','1960-1979',82700
19019,70,0.335468841,854,'3 3BR','-5',0
19020,80,0.1154964923,854,'3 3BR','1960-1979',0
19021,52,0.31,854,'3 3BR','1940-1959',12000
19022,52,0.0614,757,'3 3BR','1960-1979',60000
19023,69,2.3020408163,740,'2 2BR','1990-1999',0
19024,51,0.06792000000000001,740,'2 2BR','1980-1989',50000
19025,53,0.0542666667,968,'3 3BR','1980-1989',90000
19026,65,0.2029714286,968,'3 3BR','1990-1999',0
19027,60,0.205744008,778,'4 4BR+','1960-1979',60000
19028,36,0.30415841579999997,639,'2 2BR','-5',25250
19029,42,0.604,849,'2 2BR','1960-1979',0
19030,50,0.1088659794,566,'2 2BR','1940-1959',30000
19031,48,0.099073294,726,'3 3BR','-5',63000
19032,22,0.1654545455,458,'1 1BR','1960-1979',33000
19033,81,0.1294444444,572,'2 2BR','1940-1959',0
19034,55,0.8859999999999999,572,'2 2BR','1960-1979',0
19035,79,0.3290699511,854,'3 3BR','1960-1979',0
19036,73,0.0782969312,671,'3 3BR','1980-1989',0
19037,42,0.085613577,671,'3 3BR','2000-2009',144000
19038,58,0.25674418600000004,556,'2 2BR','1960-1979',15000
19039,-9,-9.0,556,'2 2BR','1980-1989',-9
19040,66,0.1184,671,'3 3BR','1940-1959',0
19041,60,0.0708854489,778,'4 4BR+','1960-1979',80000
19042,77,0.0708,566,'2 2BR','1990-1999',0
19043,26,0.420375,804,'2 2BR','1960-1979',32000
19044,29,0.08493913039999999,691,'1 1BR','1960-1979',115000
19045,25,0.2002880624,817,'2 2BR','1960-1979',59000
19046,74,0.1327058824,566,'2 2BR','1960-1979',2681
19047,68,1.5907417149,566,'2 2BR','-5',0
19048,39,0.1385625,1174,'4 4BR+','-5',64000
19049,58,0.04848,832,'4 4BR+','2000-2009',50000
19050,40,0.0314018692,444,'0 Studio','2000-2009',12000
19051,-9,-9.0,615,'2 2BR','-5',-9
19052,23,0.0728,606,'2 2BR','1960-1979',30000
19053,58,0.0531416276,710,'3 3BR','1960-1979',43500
19054,26,0.0722727273,624,'2 2BR','2000-2009',24000
19055,35,0.20544,791,'3 3BR','1960-1979',50000
19056,52,0.1417297297,573,'2 2BR','-5',37000
19057,69,1.3812,573,'2 2BR','1940-1959',0
19058,88,0.124556962,847,'4 4BR+','1940-1959',0
19059,53,0.244,757,'3 3BR','1990-1999',0
19060,-9,-9.0,572,'2 2BR','-5',-9
19061,56,0.10668224300000001,757,'3 3BR','1980-1989',44000
19062,78,0.2376237624,757,'3 3BR','1990-1999',0
19063,47,0.1990285714,738,'3 3BR','1940-1959',0
19064,43,0.1162424242,832,'4 4BR+','1940-1959',29000
19065,40,0.2550666667,832,'4 4BR+','2000-2009',40000
19066,44,0.38970538439999997,791,'3 3BR','1960-1979',28680
19067,33,0.5875518672,783,'3 3BR','1960-1979',10000
19068,39,0.288440367,1198,'4 4BR+','1980-1989',54500
19069,73,0.3748,1097,'4 4BR+','-5',0
19070,76,0.1132,968,'3 3BR','1960-1979',18000
19071,49,0.2285052632,1097,'4 4BR+','2000-2009',95000
19072,42,0.0863283582,1097,'4 4BR+','1990-1999',67000
19073,41,0.17288948070000001,1097,'4 4BR+','1990-1999',150000
19074,33,0.022736842099999998,968,'3 3BR','1990-1999',127000
19075,49,0.32113846149999997,1097,'4 4BR+','2000-2009',130000
19076,39,0.07400000000000001,968,'3 3BR','2000-2009',60000
19077,44,0.11076101470000001,1097,'4 4BR+','1990-1999',224700
19078,53,0.2005405666,878,'4 4BR+','1960-1979',81000
19079,87,1.0079365079,542,'2 2BR','1940-1959',0
19080,61,1.4716049383,542,'2 2BR','-5',4800
19081,58,0.1499076923,710,'3 3BR','1960-1979',65000
19082,49,0.1238650307,573,'2 2BR','1940-1959',65200
19083,93,0.1044339623,573,'2 2BR','1940-1959',15000
19084,50,0.16326315789999998,573,'2 2BR','1940-1959',38000
19085,56,0.9249230769,791,'3 3BR','1990-1999',0
19086,48,0.4010526316,738,'3 3BR','-5',38000
19087,50,0.1636363636,573,'2 2BR','1940-1959',20000
19088,27,0.3222,818,'3 3BR','1940-1959',20000
19089,68,0.08867924529999999,599,'2 2BR','1960-1979',0
19090,-9,-9.0,542,'2 2BR','-5',-9
19091,29,0.1553142857,947,'3 3BR','1960-1979',35000
19092,29,0.42857142859999997,673,'2 2BR','1960-1979',0
19093,62,0.0680571429,830,'3 3BR','-5',65000
19094,88,0.13248,858,'2 2BR','1960-1979',7016
19095,-9,-9.0,671,'3 3BR','1960-1979',-9
19096,19,0.2105,443,'1 1BR','1960-1979',24000
19097,89,0.2382716049,724,'3 3BR','1940-1959',0
19098,89,0.19466666670000002,724,'3 3BR','1940-1959',0
19099,64,0.0955060034,995,'4 4BR+','1960-1979',25797
19100,74,0.23600000000000002,708,'2 2BR','1940-1959',0
19101,32,0.0768,925,'3 3BR','1960-1979',40000
19102,40,0.18607594940000002,925,'3 3BR','-5',47000
19103,49,0.0918,573,'2 2BR','1980-1989',20000
19104,32,0.4032,738,'3 3BR','1960-1979',25000
19105,93,0.3490480508,573,'2 2BR','1960-1979',0
19106,50,0.41614211240000004,738,'3 3BR','1960-1979',0
19107,50,0.7844700442,1048,'3 3BR','1980-1989',0
19108,58,0.11301818179999999,1048,'3 3BR','1940-1959',55000
19109,50,0.11964705880000001,1048,'3 3BR','1980-1989',66000
19110,-9,-9.0,970,'3 3BR','1960-1979',-9
19111,47,0.258,591,'1 1BR','1960-1979',44000
19112,86,0.1033183857,572,'2 2BR','-5',0
19113,24,0.056639999999999996,639,'2 2BR','1940-1959',75000
19114,59,0.2254468085,883,'4 4BR+','1960-1979',0
19115,70,0.1352966176,658,'2 2BR','1940-1959',0
19116,40,0.1476164384,844,'3 3BR','1960-1979',73000
19117,41,0.3568941176,818,'3 3BR','1940-1959',42000
19118,67,0.1022139732,818,'3 3BR','1980-1989',2772
19119,79,0.07200000000000001,1082,'2 2BR','1960-1979',0
19120,-9,-9.0,1055,'4 4BR+','1960-1979',-9
19121,51,0.26038677239999997,710,'3 3BR','1940-1959',0
19122,-9,-9.0,542,'2 2BR','1940-1959',-9
19123,87,0.08530461119999999,542,'2 2BR','1940-1959',60000
19124,29,0.375,738,'3 3BR','1960-1979',18000
19125,57,0.1534090909,797,'2 2BR','-5',17000
19126,73,0.10567207029999999,1042,'3 3BR','1960-1979',0
19127,29,0.13119101119999999,691,'1 1BR','1960-1979',89000
19128,49,0.1624615385,726,'3 3BR','1960-1979',65000
19129,77,0.3699653979,458,'1 1BR','-5',0
19130,74,0.2162270989,757,'3 3BR','1960-1979',0
19131,-9,-9.0,854,'3 3BR','1960-1979',-9
19132,-9,-9.0,637,'2 2BR','1960-1979',-9
19133,-9,-9.0,790,'3 3BR','1990-1999',-9
19134,60,0.0335333333,778,'4 4BR+','-5',130000
19135,73,0.21494061670000003,835,'4 4BR+','-5',16338
19136,26,0.25723076920000004,726,'3 3BR','1940-1959',35000
19137,24,0.0870358306,778,'4 4BR+','1940-1959',42000
19138,36,0.17515789469999998,1048,'3 3BR','1960-1979',114000
19139,54,0.3158181818,1048,'3 3BR','1960-1979',22000
19140,35,0.2164832215,1048,'3 3BR','1980-1989',146000
19141,59,0.1111290323,1174,'4 4BR+','1990-1999',0
19142,68,1.1056086606,1048,'3 3BR','1990-1999',0
19143,22,0.3658378378,930,'3 3BR','1960-1979',18500
19144,38,0.05088,677,'2 2BR','1960-1979',25000
19145,54,0.052987697699999996,1048,'3 3BR','-5',129200
19146,72,0.0807692308,910,'3 3BR','1960-1979',18000
19147,62,0.6509999999999999,624,'1 1BR','1960-1979',0
19148,40,0.2874782609,1048,'3 3BR','-5',23000
19149,70,0.7860490462999999,1048,'3 3BR','1960-1979',2090
19150,17,0.3943448276,1174,'4 4BR+','-5',25000
19151,27,0.061,797,'2 2BR','1960-1979',24000
19152,50,0.15712,1042,'3 3BR','1940-1959',75000
19153,50,0.2529811321,615,'2 2BR','1990-1999',16875
19154,57,0.0836821192,818,'3 3BR','-5',71500
19155,42,0.0827665266,743,'4 4BR+','1940-1959',45000
19156,55,0.057375,1043,'3 3BR','1980-1989',62000
19157,78,0.0036305732,625,'0 Studio','-5',0
19158,63,0.1365712432,668,'3 3BR','1960-1979',40000
19159,58,0.6992307692,-9,'4 4BR+','1960-1979',77503
19160,56,0.0339,544,'0 Studio','1960-1979',0
19161,66,0.160644355,677,'2 2BR','1960-1979',35000
19162,52,1.014,671,'1 1BR','1940-1959',0
19163,65,0.1062992126,542,'2 2BR','1960-1979',16300
19164,75,0.0937250159,788,'4 4BR+','1960-1979',0
19165,-9,-9.0,865,'3 3BR','1990-1999',-9
19166,65,0.11195725849999999,766,'3 3BR','1940-1959',0
19167,35,0.4581818182,671,'3 3BR','1960-1979',11000
19168,20,0.1456110155,671,'3 3BR','1990-1999',58100
19169,-9,-9.0,677,'2 2BR','1960-1979',-9
19170,53,0.049692307699999994,865,'3 3BR','1960-1979',78000
19171,50,0.06312000000000001,948,'3 3BR','1940-1959',50000
19172,72,0.0521581178,507,'1 1BR','1990-1999',0
19173,64,0.2064,518,'0 Studio','1980-1989',0
19174,81,0.2587646077,507,'1 1BR','1960-1979',0
19175,78,0.2643929059,507,'1 1BR','1960-1979',0
19176,-9,-9.0,779,'2 2BR','1960-1979',-9
19177,-9,-9.0,930,'3 3BR','-5',-9
19178,28,0.4118181818,556,'1 1BR','1940-1959',22000
19179,39,0.2747027027,1075,'4 4BR+','-5',37000
19180,60,0.0882290959,726,'3 3BR','1960-1979',31000
19181,50,0.1827272727,542,'2 2BR','-5',22000
19182,82,0.3433333333,542,'2 2BR','-5',0
19183,40,0.046971428600000004,923,'4 4BR+','-5',70000
19184,24,0.0645,865,'3 3BR','1990-1999',40000
19185,27,0.3019636364,865,'3 3BR','1990-1999',27500
19186,42,0.30984615379999997,995,'4 4BR+','1940-1959',36000
19187,74,0.130615476,865,'3 3BR','1980-1989',0
19188,43,0.1337142857,865,'3 3BR','1960-1979',77000
19189,57,0.08449153710000001,1101,'4 4BR+','1940-1959',4200
19190,68,0.1030636833,1048,'3 3BR','1960-1979',82000
19191,55,0.0913888889,1174,'4 4BR+','1940-1959',35400
19192,67,0.5305714286,1048,'3 3BR','1960-1979',0
19193,37,0.1413333333,858,'2 2BR','-5',22500
19194,-9,-9.0,1048,'3 3BR','2000-2009',-9
19195,30,0.4026666667,602,'2 2BR','1960-1979',18000
19196,24,0.1405714286,572,'2 2BR','-5',50000
19197,67,0.32929982420000004,757,'3 3BR','1960-1979',18000
19198,86,0.036091549300000005,572,'2 2BR','1940-1959',0
19199,60,0.2698181818,847,'4 4BR+','-5',24000
19200,56,0.2892,757,'3 3BR','1960-1979',30000
19201,46,0.2662153846,757,'3 3BR','1960-1979',65000
19202,93,1.4235,637,'2 2BR','1990-1999',0
19203,50,0.1759057739,757,'3 3BR','1960-1979',0
19204,47,0.11546719679999999,572,'2 2BR','1990-1999',25150
19205,41,0.24156521739999998,757,'3 3BR','1990-1999',115000
19206,45,0.264,1018,'3 3BR','2000-2009',45000
19207,76,0.0974257426,1274,'4 4BR+','1960-1979',0
19208,-9,-9.0,726,'3 3BR','1940-1959',-9
19209,62,0.0686097819,458,'1 1BR','-5',5000
19210,44,0.0627929374,566,'2 2BR','-5',62300
19211,88,0.192,458,'1 1BR','-5',0
19212,-9,-9.0,542,'2 2BR','1940-1959',-9
19213,77,0.1175759669,524,'2 2BR','1980-1989',0
19214,26,0.2000509468,671,'3 3BR','1960-1979',35331
19215,48,0.0472283814,671,'3 3BR','1990-1999',77000
19216,-9,-9.0,556,'2 2BR','1960-1979',-9
19217,27,0.0511937378,757,'3 3BR','1940-1959',25550
19218,67,0.0169159108,572,'2 2BR','1960-1979',58000
19219,93,0.1375,484,'1 1BR','1960-1979',0
19220,26,0.4057649667,572,'2 2BR','1980-1989',0
19221,-9,-9.0,854,'3 3BR','1940-1959',-9
19222,34,0.3386666667,518,'2 2BR','2000-2009',1000
19223,37,0.23076923079999997,676,'3 3BR','1980-1989',65000
19224,-9,-9.0,676,'3 3BR','1960-1979',-9
19225,82,0.275,518,'2 2BR','1960-1979',0
19226,25,0.4206666667,676,'3 3BR','2000-2009',18000
19227,23,1.6491428571000002,518,'2 2BR','1960-1979',3500
19228,-9,-9.0,423,'1 1BR','1940-1959',-9
19229,60,0.094,524,'2 2BR','1940-1959',0
19230,17,0.1478060046,671,'3 3BR','1980-1989',25980
19231,74,0.1945454545,671,'3 3BR','1960-1979',0
19232,36,0.0907298632,671,'3 3BR','1980-1989',37000
19233,42,0.1412,671,'3 3BR','2000-2009',60000
19234,72,0.275,724,'3 3BR','1940-1959',0
19235,47,0.0864,724,'3 3BR','1980-1989',30000
19236,-9,-9.0,556,'2 2BR','1980-1989',-9
19237,31,0.2284626368,724,'3 3BR','1980-1989',0
19238,76,0.04855080639999999,676,'3 3BR','2000-2009',27000
19239,67,0.6073147257,968,'3 3BR','1960-1979',0
19240,70,0.33975903609999997,740,'2 2BR','1960-1979',0
19241,-9,-9.0,1097,'4 4BR+','1960-1979',-9
19242,55,0.0353766234,797,'2 2BR','1960-1979',65000
19243,60,0.1981132075,710,'2 2BR','1960-1979',0
19244,81,21.603576751,710,'2 2BR','1940-1959',0
19245,37,0.05496,1036,'4 4BR+','1990-1999',50000
19246,61,0.17077909460000001,901,'3 3BR','1960-1979',80000
19247,63,0.2503571429,930,'3 3BR','1960-1979',0
19248,55,0.0152641879,676,'3 3BR','1940-1959',102200
19249,18,0.305,673,'2 2BR','1960-1979',24000
19250,63,0.07184615379999999,726,'3 3BR','1960-1979',56951
19251,30,0.4456,615,'2 2BR','1960-1979',10000
19252,70,0.4377142857,573,'2 2BR','-5',0
19253,62,0.1611442193,738,'3 3BR','1960-1979',0
19254,60,0.11978968220000001,738,'3 3BR','1960-1979',0
19255,71,0.0541743288,738,'3 3BR','1990-1999',0
19256,64,0.0573529412,573,'2 2BR','1960-1979',27200
19257,40,0.5472,573,'2 2BR','1960-1979',0
19258,33,0.3302857143,573,'2 2BR','2000-2009',18000
19259,41,0.26670967739999996,832,'4 4BR+','2000-2009',93000
19260,87,4.272,738,'3 3BR','1960-1979',0
19261,49,0.5936507937,738,'3 3BR','2000-2009',0
19262,24,0.2166666667,791,'3 3BR','1960-1979',18000
19263,32,0.4776,710,'3 3BR','1980-1989',15000
19264,63,0.060643902400000005,710,'3 3BR','1960-1979',36000
19265,34,0.3756,710,'3 3BR','1990-1999',20000
19266,74,0.1321568627,676,'1 1BR','1960-1979',15000
19267,70,0.2846034215,591,'1 1BR','1960-1979',0
19268,72,0.2701090909,1097,'3 3BR','1960-1979',0
19269,-9,-9.0,788,'4 4BR+','-5',-9
19270,27,0.1059230769,542,'2 2BR','1960-1979',104000
19271,58,0.171483871,542,'2 2BR','1960-1979',31000
19272,68,0.0635918427,710,'3 3BR','1940-1959',0
19273,-9,-9.0,542,'2 2BR','1960-1979',-9
19274,49,0.13434782609999998,877,'3 3BR','-5',91000
19275,-9,-9.0,757,'3 3BR','1960-1979',-9
19276,74,0.2773359841,984,'4 4BR+','-5',16000
19277,50,0.315,910,'3 3BR','1960-1979',28000
19278,39,0.5516666667,910,'3 3BR','1960-1979',0
19279,50,0.1026666667,778,'4 4BR+','-5',104000
19280,81,0.2554054054,507,'1 1BR','1960-1979',0
19281,27,0.2043870968,566,'2 2BR','1940-1959',30000
19282,42,0.0676923077,573,'2 2BR','1960-1979',39000
19283,56,0.16399999999999998,738,'3 3BR','1990-1999',51000
19284,62,0.0480219529,880,'4 4BR+','1960-1979',60000
19285,64,0.11375999999999999,778,'4 4BR+','1960-1979',20777
19286,93,0.1728,1178,'3 3BR','1940-1959',0
19287,57,0.0845142857,804,'2 2BR','1940-1959',70000
19288,-9,-9.0,804,'2 2BR','-5',-9
19289,93,1.4557894737000001,1366,'2 2BR','1990-1999',0
19290,74,0.124310142,1174,'4 4BR+','1960-1979',25500
19291,-9,-9.0,739,'1 1BR','1990-1999',-9
19292,-9,-9.0,639,'2 2BR','-5',-9
19293,81,0.0829787234,818,'3 3BR','1960-1979',0
19294,41,0.309,708,'2 2BR','1960-1979',0
19295,76,0.9498305085,865,'3 3BR','1980-1989',0
19296,80,0.1278625954,865,'3 3BR','1960-1979',0
19297,58,0.11521912349999999,865,'3 3BR','-5',25100
19298,46,0.13152,710,'3 3BR','-5',75000
19299,-9,-9.0,542,'2 2BR','1960-1979',-9
19300,93,0.3177777778,726,'3 3BR','-5',0
19301,69,0.0820793434,835,'4 4BR+','-5',0
19302,28,0.1636551724,726,'3 3BR','1940-1959',58000
19303,56,0.304,726,'3 3BR','-5',30000
19304,62,0.27699999999999997,818,'3 3BR','1960-1979',0
19305,26,0.3114947368,858,'2 2BR','-5',45000
19306,31,0.050608695700000005,961,'3 3BR','1960-1979',23000
19307,82,0.2206451613,623,'1 1BR','1960-1979',0
19308,82,0.17213793100000002,740,'2 2BR','1960-1979',0
19309,54,0.2931556011,740,'2 2BR','1960-1979',36000
19310,42,0.32307692309999997,968,'3 3BR','1960-1979',27300
19311,59,0.0249147632,1042,'3 3BR','1960-1979',70000
19312,63,0.0716073147,524,'2 2BR','1960-1979',27160
19313,40,0.0467030243,671,'3 3BR','1990-1999',80000
19314,57,0.18492537309999998,865,'3 3BR','1960-1979',80400
